,floor,hour,direction,week,avgWait
454,11,6,down,weekday,21.91090909
455,11,6,up,weekday,60.53
456,11,7,down,weekday,27.5369863
457,11,7,up,weekday,16.29714286
458,11,8,down,weekday,21.66359281
459,11,8,up,weekday,84.76
460,11,9,down,weekday,21.20323171
461,11,9,up,weekday,37.33363636
462,11,10,down,weekday,18.50221477
463,11,10,up,weekday,29.47454545
464,11,11,down,weekday,15.72666667
465,11,11,up,weekday,81.17333333
466,11,12,down,weekday,14.5813245
467,11,12,up,weekday,25.94
468,11,13,down,weekday,16.2847093
469,11,13,up,weekday,17.07166667
470,11,14,down,weekday,20.79647887
471,11,14,up,weekday,34.93391304
472,11,15,down,weekday,15.95540146
473,11,15,up,weekday,30.81857143
474,11,16,down,weekday,17.96359551
475,11,16,up,weekday,59.04888889
476,11,17,down,weekday,14.28554167
477,11,17,up,weekday,42.55666667
478,11,18,down,weekday,13.48443243
479,11,18,up,weekday,35.215
480,11,19,down,weekday,21.536
481,11,19,up,weekday,45.2
482,11,20,down,weekday,19.98830189
483,11,21,down,weekday,19.31058824
484,11,22,down,weekday,15.96333333
485,11,23,down,weekday,16.846
486,11,23,up,weekday,1.27
487,12,0,down,weekday,16.13454545
488,12,1,down,weekday,16.05444444
489,12,2,down,weekday,31.63
490,12,4,down,weekday,26.09
491,12,5,down,weekday,19.4625
492,12,6,down,weekday,15.80714286
493,12,7,down,weekday,30.14692308
494,12,7,up,weekday,4.13
495,12,8,down,weekday,21.09159722
496,12,8,up,weekday,89.32
497,12,9,down,weekday,21.70827068
498,12,9,up,weekday,53.9126087
499,12,10,down,weekday,21.85371901
500,12,10,up,weekday,61.308125
501,12,11,down,weekday,22.3829697
502,12,11,up,weekday,36.303
503,12,12,down,weekday,22.67571429
504,12,12,up,weekday,44.3325
505,12,13,down,weekday,15.8288961
506,12,13,up,weekday,49.549
507,12,14,down,weekday,19.51030303
508,12,14,up,weekday,36.4776
509,12,15,down,weekday,22.48698113
510,12,15,up,weekday,52.3796
511,12,16,down,weekday,19.0707947
512,12,16,up,weekday,46.59777778
513,12,17,down,weekday,16.82453202
514,12,17,up,weekday,59.19666667
515,12,18,down,weekday,17.82126374
516,12,18,up,weekday,17.945
517,12,19,down,weekday,20.9246875
518,12,19,up,weekday,39.94
519,12,20,down,weekday,20.96122449
520,12,20,up,weekday,7.57
521,12,21,down,weekday,20.52192308
522,12,21,up,weekday,30.32
523,12,22,down,weekday,19.47571429
524,12,23,down,weekday,12.666
525,12,23,up,weekday,17.62
526,13,0,down,weekday,16.88111111
527,13,2,down,weekday,19.01
528,13,4,down,weekday,1.52
529,13,5,down,weekday,15.765
530,13,6,down,weekday,10.22142857
531,13,7,down,weekday,40.71863636
532,13,7,up,weekday,33.856
533,13,8,down,weekday,32.58702703
534,13,8,up,weekday,55.45777778
535,13,9,down,weekday,29.53263566
536,13,9,up,weekday,36.99521739
537,13,10,down,weekday,28.32121495
538,13,10,up,weekday,31.78625
539,13,11,down,weekday,31.39761006
540,13,11,up,weekday,45.1675
541,13,12,down,weekday,27.33390625
542,13,12,up,weekday,45.02095238
543,13,13,down,weekday,24.91994505
544,13,13,up,weekday,30.59866667
545,13,14,down,weekday,30.5819685
546,13,14,up,weekday,35.90777778
547,13,15,down,weekday,26.04607843
548,13,15,up,weekday,34.49277778
549,13,16,down,weekday,25.39195946
550,13,16,up,weekday,51.80105263
551,13,17,down,weekday,22.43669903
552,13,17,up,weekday,36.04357143
553,13,18,down,weekday,20.64026596
554,13,18,up,weekday,66.00888889
555,13,19,down,weekday,20.73802469
556,13,19,up,weekday,41.815
557,13,20,down,weekday,21.4168
558,13,20,up,weekday,31.005
559,13,21,down,weekday,21.40710526
560,13,22,down,weekday,22.83761905
561,13,23,down,weekday,17.36454545
562,14,0,down,weekday,19.71
563,14,0,up,weekday,20.495
564,14,1,down,weekday,20.63285714
565,14,1,up,weekday,14.05333333
566,14,2,down,weekday,19.92
567,14,2,up,weekday,13.22
568,14,4,down,weekday,1.27
569,14,5,down,weekday,18.84
570,14,5,up,weekday,12.87
571,14,7,down,weekday,41.37723404
572,14,7,up,weekday,50.465
573,14,8,down,weekday,52.31697479
574,14,8,up,weekday,105.22875
575,14,9,down,weekday,51.79058511
576,14,9,up,weekday,79.01857143
577,14,10,down,weekday,47.00628415
578,14,10,up,weekday,80.518
579,14,11,down,weekday,52.34378641
580,14,11,up,weekday,35.168
581,14,12,down,weekday,55.69585492
582,14,12,up,weekday,44.37666667
583,14,13,down,weekday,48.01015385
584,14,14,down,weekday,44.64534091
585,14,14,up,weekday,84.67736842
586,14,15,down,weekday,57.7185
587,14,15,up,weekday,91.5975
588,14,16,down,weekday,53.23207071
589,14,16,up,weekday,76.924
