,floor,hour,direction,week,avgWait
321,12,3,down,weekday,21.76090909
322,12,3,up,weekday,8.69
323,12,4,down,weekday,12.85210526
324,12,5,down,weekday,18.59444444
325,12,5,up,weekday,19.04
326,12,6,down,weekday,32.31715116
327,12,6,up,weekday,34.49
328,12,7,down,weekday,44.90282869
329,12,7,up,weekday,60.18785714
330,12,8,down,weekday,45.14403509
331,12,8,up,weekday,35.22823529
332,12,9,down,weekday,45.0786747
333,12,9,up,weekday,46.93242424
334,12,10,down,weekday,45.92576471
335,12,10,up,weekday,38.07521739
336,12,11,down,weekday,56.63585209
337,12,11,up,weekday,54.4725
338,12,12,down,weekday,58.26958209
339,12,12,up,weekday,70.15709677
340,12,13,down,weekday,48.75493333
341,12,13,up,weekday,68.459
342,12,14,down,weekday,51.10778502
343,12,14,up,weekday,36.78787879
344,12,15,down,weekday,49.77747634
345,12,15,up,weekday,30.10147059
346,12,16,down,weekday,52.42342183
347,12,16,up,weekday,48.69043478
348,12,17,down,weekday,50.48618799
349,12,17,up,weekday,46.82045455
350,12,18,down,weekday,45.37758904
351,12,18,up,weekday,49.33472222
352,12,19,down,weekday,38.65051813
353,12,19,up,weekday,69.63769231
354,12,20,down,weekday,39.15650704
355,12,20,up,weekday,35.44428571
356,12,21,down,weekday,29.71578125
357,12,21,up,weekday,33.04666667
358,12,22,down,weekday,25.53367347
359,12,22,up,weekday,31.93263158
360,12,23,down,weekday,23.41533898
361,12,23,up,weekday,29.735
362,13,0,down,weekday,22.93317757
363,13,0,up,weekday,42.39333333
364,13,1,down,weekday,17.30625
365,13,1,up,weekday,14.66333333
366,13,2,down,weekday,23.99
367,13,3,down,weekday,13.91642857
368,13,3,up,weekday,16.175
369,13,4,down,weekday,17.57133333
370,13,5,down,weekday,22.27160714
371,13,5,up,weekday,6.11
372,13,6,down,weekday,31.28696133
373,13,6,up,weekday,44.0075
374,13,7,down,weekday,35.05127049
375,13,7,up,weekday,92.21692308
376,13,8,down,weekday,28.8086755
377,13,8,up,weekday,85.80214286
378,13,9,down,weekday,25.79892857
379,13,9,up,weekday,80.85529412
380,13,10,down,weekday,30.93989011
381,13,10,up,weekday,53.26789474
382,13,11,down,weekday,23.1543554
383,13,11,up,weekday,103.536
384,13,12,down,weekday,21.76283988
385,13,12,up,weekday,100.0852174
386,13,13,down,weekday,24.42943333
387,13,13,up,weekday,113
388,13,14,down,weekday,27.66632302
389,13,14,up,weekday,76.846875
390,13,15,down,weekday,27.00147059
391,13,15,up,weekday,84.86970588
392,13,16,down,weekday,24.05681682
393,13,16,up,weekday,59.04435897
394,13,17,down,weekday,20.98789773
395,13,17,up,weekday,82.04482759
396,13,18,down,weekday,22.985
397,13,18,up,weekday,72.56444444
398,13,19,down,weekday,26.00601626
399,13,19,up,weekday,82.03526316
400,13,20,down,weekday,28.97750742
401,13,20,up,weekday,67.08818182
402,13,21,down,weekday,26.78501672
403,13,21,up,weekday,36.9725
404,13,22,down,weekday,23.95748503
405,13,22,up,weekday,28.01428571
406,13,23,down,weekday,17.63477778
407,13,23,up,weekday,12.03
408,14,0,down,weekday,25.19351648
409,14,0,up,weekday,26.79666667
410,14,1,down,weekday,19.74246575
411,14,1,up,weekday,22.95
412,14,2,down,weekday,22.7168
413,14,3,down,weekday,15.91125
414,14,4,down,weekday,17.25285714
415,14,4,up,weekday,19.65
416,14,5,down,weekday,19.99289855
417,14,5,up,weekday,22.885
418,14,6,down,weekday,29.30152632
419,14,6,up,weekday,37.86428571
420,14,7,down,weekday,41.67968627
421,14,7,up,weekday,69.51428571
422,14,8,down,weekday,40.06931373
423,14,8,up,weekday,61.006
424,14,9,down,weekday,37.7078
425,14,9,up,weekday,95.68941176
426,14,10,down,weekday,39.48445693
427,14,10,up,weekday,98.38083333
428,14,11,down,weekday,33.83375427
429,14,11,up,weekday,105.613913
430,14,12,down,weekday,32.17045045
431,14,12,up,weekday,85.3173913
432,14,13,down,weekday,41.45041534
433,14,13,up,weekday,134.48625
434,14,14,down,weekday,41.74787456
435,14,14,up,weekday,93.59875
436,14,15,down,weekday,35.97754902
437,14,15,up,weekday,79.14769231
438,14,16,down,weekday,33.16552469
439,14,16,up,weekday,94.53285714
440,14,17,down,weekday,33.33884615
441,14,17,up,weekday,84.36933333
442,14,18,down,weekday,41.4958908
443,14,18,up,weekday,87.23478261
444,14,19,down,weekday,39.23078313
445,14,19,up,weekday,83.64823529
446,14,20,down,weekday,36.40923875
447,14,20,up,weekday,78.358
448,14,21,down,weekday,30.96290749
449,14,21,up,weekday,62.74833333
450,14,22,down,weekday,24.40603448
451,14,22,up,weekday,30.54
452,14,23,down,weekday,22.08063063
453,14,23,up,weekday,12.585
454,15,0,down,weekday,21.9358427
455,15,1,down,weekday,28.14326531
456,15,2,down,weekday,30.3152381
457,15,3,down,weekday,22.39454545
458,15,4,down,weekday,18.50666667
459,15,5,down,weekday,18.05714286
460,15,6,down,weekday,31.85315436
461,15,7,down,weekday,51.71395122
462,15,8,down,weekday,58.47088235
463,15,9,down,weekday,67.44108553
464,15,10,down,weekday,67.70614173
465,15,11,down,weekday,80.53881029
466,15,12,down,weekday,74.32409375
467,15,13,down,weekday,63.44982578
468,15,14,down,weekday,69.5113806
469,15,15,down,weekday,60.54217993
470,15,16,down,weekday,66.30420561
471,15,17,down,weekday,70.61633721
472,15,18,down,weekday,58.19761745
473,15,19,down,weekday,50.10273356
474,15,20,down,weekday,46.76043137
475,15,21,down,weekday,37.76882096
476,15,22,down,weekday,27.35971831
477,15,23,down,weekday,23.973625
478,B1,0,up,weekday,9.731818182
479,B1,1,down,weekday,49.4
480,B1,1,up,weekday,6.2196
481,B1,2,up,weekday,11.376
482,B1,2,down,weekday,15.09
483,B1,3,up,weekday,5.855
484,B1,3,down,weekday,1.59
485,B1,4,up,weekday,6.65875
486,B1,4,down,weekday,1.35
487,B1,5,up,weekday,16.92230769
488,B1,5,down,weekday,6.476666667
489,B1,6,down,weekday,35.531
490,B1,6,up,weekday,29.65811881
491,B1,7,down,weekday,49.82903226
492,B1,7,up,weekday,64.55537698
493,B1,8,down,weekday,66.28333333
494,B1,8,up,weekday,72.66171765
495,B1,9,down,weekday,57.03206897
496,B1,9,up,weekday,75.24890026
497,B1,10,down,weekday,55.10704545
498,B1,10,up,weekday,82.43951009
499,B1,11,down,weekday,42.86032258
500,B1,11,up,weekday,103.2505292
501,B1,12,down,weekday,28.39660377
502,B1,12,up,weekday,102.2461772
503,B1,13,down,weekday,40.33366667
504,B1,13,up,weekday,93.1338191
505,B1,14,down,weekday,39.03517241
506,B1,14,up,weekday,92.16299169
507,B1,15,down,weekday,55.934
508,B1,15,up,weekday,74.73814324
509,B1,16,down,weekday,45.84290323
510,B1,16,up,weekday,79.41941828
511,B1,17,down,weekday,54.232
512,B1,17,up,weekday,92.93457071
513,B1,18,down,weekday,100.4616667
514,B1,18,up,weekday,87.20654462
515,B1,19,down,weekday,51.32388889
516,B1,19,up,weekday,68.78420323
517,B1,20,down,weekday,24.57571429
518,B1,20,up,weekday,50.43926209
519,B1,21,up,weekday,32.57666667
520,B1,21,down,weekday,49.82
521,B1,22,down,weekday,21.23
522,B1,22,up,weekday,23.20926174
523,B1,23,up,weekday,17.86888889
524,B1,23,down,weekday,28.7
525,1,0,down,weekend,8.505
526,1,0,up,weekend,9.260576923
527,1,1,down,weekend,2.1925
528,1,1,up,weekend,6.564871795
529,1,2,up,weekend,6.360888889
530,1,2,down,weekend,10.80333333
531,1,3,down,weekend,3.433333333
532,1,3,up,weekend,8.641025641
533,1,4,down,weekend,6.408
534,1,4,up,weekend,10.06125
535,1,5,down,weekend,14.95285714
536,1,5,up,weekend,10.30577465
537,1,6,down,weekend,31.165
538,1,6,up,weekend,22.19378906
539,1,7,down,weekend,66.7595
540,1,7,up,weekend,24.95310638
541,1,8,down,weekend,63.39868421
542,1,8,up,weekend,29.84785366
543,1,9,down,weekend,35.088
544,1,9,up,weekend,31.84660465
545,1,10,down,weekend,63.98265306
546,1,10,up,weekend,33.07447368
547,1,11,down,weekend,52.87042553
548,1,11,up,weekend,23.20802395
549,1,12,down,weekend,39.8559322
550,1,12,up,weekend,23.46252941
551,1,13,down,weekend,49.87125
552,1,13,up,weekend,26.52623711
553,1,14,down,weekend,41.89333333
554,1,14,up,weekend,28.25521531
555,1,15,down,weekend,54.76884615
556,1,15,up,weekend,31.46220096
557,1,16,down,weekend,77.25
558,1,16,up,weekend,34.54395
559,1,17,down,weekend,70.1246875
560,1,17,up,weekend,24.3325
561,1,18,down,weekend,74.42454545
562,1,18,up,weekend,27.13167665
563,1,19,down,weekend,44.9137037
564,1,19,up,weekend,31.27438679
565,1,20,down,weekend,43.70857143
566,1,20,up,weekend,33.26905172
567,1,21,down,weekend,16.97153846
568,1,21,up,weekend,26.40928571
569,1,22,down,weekend,38.50090909
570,1,22,up,weekend,16.61820611
571,1,23,down,weekend,14.16555556
572,1,23,up,weekend,13.92236967
573,2,2,down,weekend,16.18
574,2,4,down,weekend,24.78
575,2,4,up,weekend,5.44
576,2,5,down,weekend,16.54
577,2,6,down,weekend,10.89
578,2,7,down,weekend,32.88333333
579,2,7,up,weekend,15.988
580,2,8,down,weekend,70.77375
581,2,8,up,weekend,11.96259259
582,2,9,down,weekend,52.88777778
583,2,9,up,weekend,9.220833333
584,2,10,down,weekend,61.04545455
585,2,10,up,weekend,13.01815789
586,2,11,down,weekend,42.97103448
587,2,11,up,weekend,9.4212
588,2,12,down,weekend,54.58947368
589,2,12,up,weekend,12.41625
590,2,13,down,weekend,36.06571429
591,2,13,up,weekend,13.91777778
592,2,14,down,weekend,51.07086957
593,2,14,up,weekend,14.4525
594,2,15,down,weekend,66.3
595,2,15,up,weekend,14.00521739
596,2,16,down,weekend,38.871
597,2,16,up,weekend,10.88580645
598,2,17,down,weekend,39.13
599,2,17,up,weekend,16.98083333
600,2,18,down,weekend,93.49666667
601,2,18,up,weekend,15.94666667
602,2,19,down,weekend,3.77
603,2,19,up,weekend,19.108
604,2,20,up,weekend,21.435
605,2,20,down,weekend,50.795
606,2,21,up,weekend,6.565
607,2,21,down,weekend,69.36
608,2,22,up,weekend,27.21
609,2,23,down,weekend,24.04
610,4,0,down,weekend,24.70181818
611,4,0,up,weekend,18.59
612,4,1,down,weekend,27.90888889
613,4,1,up,weekend,22.845
614,4,2,down,weekend,38.12
615,4,2,up,weekend,13.36
616,4,3,down,weekend,24.855
617,4,4,down,weekend,18.64833333
618,4,4,up,weekend,28.7
619,4,5,down,weekend,25.975
620,4,5,up,weekend,15.43
621,4,6,down,weekend,67.745
622,4,6,up,weekend,13.475
623,4,7,down,weekend,106.0942857
624,4,7,up,weekend,14.74206897
625,4,8,down,weekend,101.5402222
626,4,8,up,weekend,15.09395349
627,4,9,down,weekend,71.82518519
628,4,9,up,weekend,11.80681818
629,4,10,down,weekend,98.18947368
630,4,10,up,weekend,16.015
631,4,11,down,weekend,81.15477612
632,4,11,up,weekend,12.65129032
633,4,12,down,weekend,87.72987952
634,4,12,up,weekend,12.41641509
635,4,13,down,weekend,84.29984127
636,4,13,up,weekend,15.38818182
637,4,14,down,weekend,72.17915254
638,4,14,up,weekend,14.24782609
639,4,15,down,weekend,86.55408451
640,4,15,up,weekend,14.54614035
641,4,16,down,weekend,74.68581395
642,4,16,up,weekend,14.39953488
643,4,17,down,weekend,92.03915254
