,floor,hour,direction,week,avgWait
702,2,12,down,weekday,16.03861111
703,2,13,down,weekday,12.88857143
704,2,13,up,weekday,10.30325301
705,2,14,up,weekday,11.9871875
706,2,14,down,weekday,20.1525641
707,2,15,down,weekday,17.3526087
708,2,15,up,weekday,8.529647059
709,2,16,up,weekday,9.034526316
710,2,16,down,weekday,15.15591837
711,2,17,down,weekday,22.18
712,2,17,up,weekday,8.954736842
713,2,18,down,weekday,15.43884615
714,2,18,up,weekday,11.92863636
715,2,19,down,weekday,22.726875
716,2,19,up,weekday,131.0957143
717,2,20,down,weekday,18.655
718,2,20,up,weekday,10.97
719,2,21,down,weekday,38.996
720,2,21,up,weekday,12.94
721,2,22,down,weekday,13.26
722,2,23,down,weekday,10.93
723,2,23,up,weekday,5.07
724,1,0,down,weekday,9.858181818
725,1,0,up,weekday,5.323305556
726,1,1,down,weekday,3.704375
727,1,1,up,weekday,4.967370892
728,1,2,down,weekday,5.94
729,1,2,up,weekday,4.861626016
730,1,3,down,weekday,7.19
731,1,3,up,weekday,7.836052632
732,1,4,down,weekday,5.337777778
733,1,4,up,weekday,7.037017544
734,1,5,down,weekday,7.288695652
735,1,5,up,weekday,6.754777328
736,1,6,down,weekday,14.37653061
737,1,6,up,weekday,17.36362963
738,1,7,down,weekday,29.77925926
739,1,7,up,weekday,15.20316147
740,1,8,down,weekday,21.91177083
741,1,8,up,weekday,17.15813154
742,1,9,down,weekday,18.17184713
743,1,9,up,weekday,17.62986003
744,1,10,down,weekday,21.17461538
745,1,10,up,weekday,17.82118068
746,1,11,down,weekday,20.90542105
747,1,11,up,weekday,13.27246781
748,1,12,down,weekday,23.26264045
749,1,12,up,weekday,13.91057692
750,1,13,down,weekday,19.14601124
751,1,13,up,weekday,16.05842466
752,1,14,down,weekday,18.83859649
753,1,14,up,weekday,15.71495741
754,1,15,down,weekday,15.65359116
755,1,15,up,weekday,18.92326599
756,1,16,down,weekday,17.46817204
757,1,16,up,weekday,16.2504028
758,1,17,down,weekday,26.29304636
759,1,17,up,weekday,16.13431005
