,floor,hour,direction,week,avgWait
359,8,13,down,weekday,13.10658416
360,8,13,up,weekday,42.13247619
361,8,14,down,weekday,13.5726
362,8,14,up,weekday,29.18345324
363,8,15,down,weekday,11.47208531
364,8,15,up,weekday,32.85534884
365,8,16,down,weekday,11.57358566
366,8,16,up,weekday,29.87632479
367,8,17,down,weekday,11.16134545
368,8,17,up,weekday,40.09610526
369,8,18,down,weekday,12.58813688
370,8,18,up,weekday,38.25583333
371,8,19,down,weekday,15.15947598
372,8,19,up,weekday,35.76339286
373,8,20,down,weekday,16.75116279
374,8,20,up,weekday,36.19863636
375,8,21,down,weekday,16.04433333
376,8,21,up,weekday,33.36217391
377,8,22,down,weekday,16.17896104
378,8,22,up,weekday,15.91769231
379,8,23,down,weekday,13.87078947
380,8,23,up,weekday,34.7
381,9,0,down,weekday,17.74202899
382,9,0,up,weekday,7.457692308
383,9,1,down,weekday,11.20045455
384,9,1,up,weekday,10.464
385,9,2,down,weekday,10.258
386,9,2,up,weekday,9.975
387,9,3,down,weekday,11.22777778
388,9,3,up,weekday,1.155
389,9,4,down,weekday,14.75
390,9,4,up,weekday,1.87
391,9,5,down,weekday,14.26086957
392,9,5,up,weekday,12.89142857
393,9,6,down,weekday,17.58289157
394,9,6,up,weekday,32.8
395,9,7,down,weekday,18.4079902
396,9,7,up,weekday,30.29894737
397,9,8,down,weekday,14.83731278
398,9,8,up,weekday,33.46756757
399,9,9,down,weekday,17.33759336
400,9,9,up,weekday,31.85849315
401,9,10,down,weekday,14.06238739
402,9,10,up,weekday,35.64327586
403,9,11,down,weekday,14.47071713
404,9,11,up,weekday,29.555
405,9,12,down,weekday,15.2708
406,9,12,up,weekday,36.76773333
407,9,13,down,weekday,12.82224066
408,9,13,up,weekday,36.34988372
409,9,14,down,weekday,12.68554054
410,9,14,up,weekday,25.70384
411,9,15,down,weekday,13.631893
412,9,15,up,weekday,24.32454545
413,9,16,down,weekday,13.5762215
414,9,16,up,weekday,28.24571429
415,9,17,down,weekday,12.47290727
416,9,17,up,weekday,36.60445946
417,9,18,down,weekday,13.36071839
418,9,18,up,weekday,39.10762712
419,9,19,down,weekday,16.36371711
420,9,19,up,weekday,38.26588235
421,9,20,down,weekday,17.33107623
422,9,20,up,weekday,29.11294118
423,9,21,down,weekday,17.51647887
424,9,21,up,weekday,16.812
425,9,22,down,weekday,26.33561224
426,9,22,up,weekday,27.16894737
427,9,23,down,weekday,17.90488372
428,9,23,up,weekday,12.29857143
429,10,0,down,weekday,8.792727273
430,10,1,down,weekday,20.85
431,10,2,down,weekday,7.152857143
432,10,3,down,weekday,7.84875
433,10,4,down,weekday,1.137142857
434,10,6,down,weekday,18.56307692
435,10,7,down,weekday,19.9372
436,10,7,up,weekday,28.13
437,10,8,down,weekday,15.31421053
438,10,8,up,weekday,32.81307692
439,10,9,down,weekday,15.77091603
440,10,9,up,weekday,50.246875
441,10,10,down,weekday,14.18632184
442,10,10,up,weekday,36.98887755
443,10,11,down,weekday,12.51963415
444,10,11,up,weekday,27.9440566
445,10,12,down,weekday,13.53928571
446,10,12,up,weekday,23.00013333
447,10,13,down,weekday,16.58826667
448,10,13,up,weekday,43.9352439
449,10,14,down,weekday,13.28990196
450,10,14,up,weekday,18.27108844
451,10,15,down,weekday,16.8078836
452,10,15,up,weekday,29.59661157
453,10,16,down,weekday,13.93828571
454,10,16,up,weekday,34.64136842
455,10,17,down,weekday,11.93020202
456,10,17,up,weekday,37.25245902
457,10,18,down,weekday,13.15458015
458,10,18,up,weekday,37.31869565
459,10,19,down,weekday,14.07462264
460,10,19,up,weekday,36.04463415
461,10,20,down,weekday,14.59373626
462,10,20,up,weekday,30.23764706
463,10,21,down,weekday,17.02359551
464,10,21,up,weekday,19.00517241
465,10,22,down,weekday,14.7627907
466,10,22,up,weekday,19.2336
467,10,23,down,weekday,13.793
468,11,0,down,weekday,14.89775862
469,11,0,up,weekday,15.79
470,11,1,down,weekday,12.6675
471,11,1,up,weekday,12.078
472,11,2,down,weekday,8.449545455
473,11,2,up,weekday,21.884
474,11,3,down,weekday,6.977857143
475,11,3,up,weekday,1.26
476,11,4,down,weekday,20.70631579
477,11,4,up,weekday,0.77
478,11,5,down,weekday,18.06051282
479,11,5,up,weekday,19.145
480,11,6,down,weekday,20.70741573
481,11,6,up,weekday,9.074
482,11,7,down,weekday,20.88878788
483,11,7,up,weekday,35.30290323
484,11,8,down,weekday,21.81212
485,11,8,up,weekday,38.22696429
486,11,9,down,weekday,18.61919028
487,11,9,up,weekday,48.03666667
488,11,10,down,weekday,20.69479675
489,11,10,up,weekday,28.34701754
490,11,11,down,weekday,16.96934363
491,11,11,up,weekday,31.48805556
492,11,12,down,weekday,17.37207547
493,11,12,up,weekday,29.81674419
494,11,13,down,weekday,16.34294776
495,11,13,up,weekday,26.86639344
496,11,14,down,weekday,13.8969697
497,11,14,up,weekday,20.26142857
498,11,15,down,weekday,16.81303797
499,11,15,up,weekday,26.24378378
500,11,16,down,weekday,16.37085294
501,11,16,up,weekday,25.39595745
502,11,17,down,weekday,15.69937965
503,11,17,up,weekday,31.0266129
504,11,18,down,weekday,16.81613445
505,11,18,up,weekday,40.89694444
506,11,19,down,weekday,17.21694268
507,11,19,up,weekday,37.14133333
508,11,20,down,weekday,17.67103203
509,11,20,up,weekday,28.18214286
510,11,21,down,weekday,17.53773333
511,11,21,up,weekday,15.0855
512,11,22,down,weekday,20.32375
513,11,22,up,weekday,24.9235
514,11,23,down,weekday,17.09612903
515,11,23,up,weekday,16.195
516,12,0,down,weekday,16.14693878
517,12,0,up,weekday,1.146
518,12,1,down,weekday,15.36973684
519,12,1,up,weekday,19.15333333
520,12,2,down,weekday,6.782380952
521,12,2,up,weekday,17.61
522,12,3,down,weekday,8.744705882
523,12,4,down,weekday,10.91090909
524,12,4,up,weekday,9.185
525,12,5,down,weekday,20.54652174
526,12,5,up,weekday,65.72
527,12,6,down,weekday,21.24078125
528,12,6,up,weekday,20.7725
529,12,7,down,weekday,22.68015544
530,12,7,up,weekday,27.49344828
531,12,8,down,weekday,21.69995413
532,12,8,up,weekday,35.31529412
533,12,9,down,weekday,27.29865979
534,12,9,up,weekday,43.05810811
535,12,10,down,weekday,23.50079812
536,12,10,up,weekday,23.91777778
537,12,11,down,weekday,22.13021459
538,12,11,up,weekday,27.56957447
539,12,12,down,weekday,21.91874477
540,12,12,up,weekday,31.4068
541,12,13,down,weekday,22.51778325
542,12,13,up,weekday,27.2209434
543,12,14,down,weekday,29.01955947
544,12,14,up,weekday,21.77101124
545,12,15,down,weekday,27.32590909
546,12,15,up,weekday,20.46445783
547,12,16,down,weekday,19.37959707
548,12,16,up,weekday,25.90285714
549,12,17,down,weekday,16.89115493
550,12,17,up,weekday,27.6944898
551,12,18,down,weekday,16.14366242
552,12,18,up,weekday,42.86692308
553,12,19,down,weekday,18.80416988
554,12,19,up,weekday,34.33956522
555,12,20,down,weekday,16.86061674
556,12,20,up,weekday,31.6747619
557,12,21,down,weekday,17.50713287
558,12,21,up,weekday,25.81538462
559,12,22,down,weekday,22.00982759
560,12,22,up,weekday,34.22153846
561,12,23,down,weekday,13.86661538
562,12,23,up,weekday,5.6575
563,13,0,down,weekday,13.57847826
564,13,0,up,weekday,6.535714286
565,13,1,down,weekday,13.04615385
566,13,1,up,weekday,20.13875
567,13,2,down,weekday,9.0025
568,13,2,up,weekday,3.215
569,13,3,down,weekday,4.505
570,13,3,up,weekday,19.55333333
571,13,4,down,weekday,5.726666667
572,13,4,up,weekday,32.435
573,13,5,down,weekday,9.86
574,13,5,up,weekday,9.375
575,13,6,down,weekday,20.48289157
576,13,6,up,weekday,34.89571429
577,13,7,down,weekday,25.04171569
578,13,7,up,weekday,28.91758621
579,13,8,down,weekday,33.50905512
580,13,8,up,weekday,29.23135593
581,13,9,down,weekday,39.01753623
582,13,9,up,weekday,40.81413043
583,13,10,down,weekday,35.7373516
584,13,10,up,weekday,25.1604918
585,13,11,down,weekday,44.88199134
586,13,11,up,weekday,26.975375
587,13,12,down,weekday,40.37430962
588,13,12,up,weekday,38.136
589,13,13,down,weekday,38.94570175
590,13,13,up,weekday,31.67666667
591,13,14,down,weekday,52.93040201
592,13,14,up,weekday,21.14333333
593,13,15,down,weekday,44.11198113
594,13,15,up,weekday,20.90015873
595,13,16,down,weekday,23.78304511
596,13,16,up,weekday,30.26980392
597,13,17,down,weekday,20.43819572
598,13,17,up,weekday,29.82525
599,13,18,down,weekday,22.67819355
600,13,18,up,weekday,23.65208333
601,13,19,down,weekday,21.26476987
602,13,19,up,weekday,40.71117647
603,13,20,down,weekday,18.53574074
604,13,20,up,weekday,26.13
605,13,21,down,weekday,18.40540881
606,13,21,up,weekday,27.99941176
607,13,22,down,weekday,19.80980583
608,13,22,up,weekday,31.73888889
609,13,23,down,weekday,16.10819672
610,13,23,up,weekday,18.63571429
611,14,0,down,weekday,13.81119048
612,14,0,up,weekday,60.2225
613,14,1,down,weekday,11.354375
614,14,1,up,weekday,1.74
615,14,2,down,weekday,8.9745
616,14,2,up,weekday,9.37
617,14,3,down,weekday,16.316
618,14,4,down,weekday,5.344117647
619,14,5,down,weekday,15.88025
620,14,5,up,weekday,35.06285714
621,14,6,down,weekday,25.99792208
622,14,6,up,weekday,20.98416667
623,14,7,down,weekday,36.80683099
624,14,7,up,weekday,45.5808
625,14,8,down,weekday,54.67308901
626,14,8,up,weekday,112.1711765
627,14,9,down,weekday,60.73348837
628,14,9,up,weekday,113.6418919
629,14,10,down,weekday,55.12848485
630,14,10,up,weekday,113.060625
631,14,11,down,weekday,53.3016055
632,14,11,up,weekday,105.0258333
633,14,12,down,weekday,60.01242291
634,14,12,up,weekday,131.2219048
635,14,13,down,weekday,55.99452055
636,14,13,up,weekday,144.7566667
637,14,14,down,weekday,70.88683168
638,14,14,up,weekday,164.5291304
639,14,15,down,weekday,67.03884058
640,14,15,up,weekday,158.0561429
641,14,16,down,weekday,43.09268293
642,14,16,up,weekday,73.44729167
643,14,17,down,weekday,39.65185567
644,14,17,up,weekday,69.95375
645,14,18,down,weekday,38.75912879
646,14,18,up,weekday,50.53848485
647,14,19,down,weekday,32.89455939
648,14,19,up,weekday,34.9228
649,14,20,down,weekday,27.56408451
650,14,20,up,weekday,47.03923077
651,14,21,down,weekday,26.78195489
652,14,21,up,weekday,18.544
653,14,22,down,weekday,27.52168317
654,14,22,up,weekday,35.192
655,14,23,down,weekday,19.134375
656,14,23,up,weekday,9.16
657,15,0,down,weekday,12.42814815
658,15,1,down,weekday,12.65071429
659,15,2,down,weekday,12.96315789
660,15,3,down,weekday,10.05416667
661,15,4,down,weekday,3.65
662,15,5,down,weekday,22.798125
663,15,6,down,weekday,32.10870968
664,15,7,down,weekday,39.43277778
665,15,8,down,weekday,100.9170157
666,15,9,down,weekday,107.881092
667,15,10,down,weekday,95.69766839
668,15,11,down,weekday,121.7059361
669,15,12,down,weekday,104.6343243
670,15,13,down,weekday,97.18990826
671,15,14,down,weekday,134.8051515
672,15,15,down,weekday,117.9209852
673,15,16,down,weekday,74.86193916
674,15,17,down,weekday,60.39927083
675,15,18,down,weekday,49.41822642
676,15,19,down,weekday,39.52695833
677,15,20,down,weekday,32.91581731
678,15,21,down,weekday,34.45832061
679,15,22,down,weekday,30.18291139
680,15,23,down,weekday,21.88314286
681,B1,0,down,weekday,15.00125
682,B1,0,up,weekday,10.50652778
683,B1,1,down,weekday,11.63333333
684,B1,1,up,weekday,10.92763158
685,B1,2,down,weekday,8.612857143
686,B1,2,up,weekday,13.19138889
687,B1,3,down,weekday,9.446
688,B1,3,up,weekday,8.108604651
689,B1,4,up,weekday,10.31045455
690,B1,4,down,weekday,8.10875
691,B1,5,down,weekday,7.931818182
692,B1,5,up,weekday,7.337169811
693,B1,6,down,weekday,13.73247525
694,B1,6,up,weekday,13.09032727
695,B1,7,down,weekday,18.75410628
696,B1,7,up,weekday,16.0339404
697,B1,8,down,weekday,20.66416058
698,B1,8,up,weekday,24.99223077
699,B1,9,down,weekday,21.0832
700,B1,9,up,weekday,20.8757265
701,B1,10,down,weekday,22.00117978
702,B1,10,up,weekday,19.76909091
703,B1,11,down,weekday,20.76351648
