"","floor","hour","week","direction","total","count","avgWait"
"217","01",15,"6","down",1042.42,18,57.9122222222222
"218","01",15,"6","up",4003.47,111,36.0672972972973
"219","01",16,"0","down",1000.19,14,71.4421428571429
"220","01",16,"0","up",3872.96,100,38.7296
"221","01",16,"1","down",499.67,18,27.7594444444444
"222","01",16,"1","up",1342.2,67,20.0328358208955
"223","01",16,"2","down",997.79,25,39.9116
"224","01",16,"2","up",2576.82,96,26.841875
"225","01",16,"3","down",1258.42,24,52.4341666666667
"226","01",16,"3","up",2420.12,93,26.0227956989247
"227","01",16,"4","down",767.99,21,36.5709523809524
"228","01",16,"4","up",2519.33,90,27.9925555555556
"229","01",16,"5","down",1937.83,24,80.7429166666667
"230","01",16,"5","up",2902.09,92,31.5444565217391
"231","01",16,"6","down",920.42,13,70.8015384615385
"232","01",16,"6","up",4006.7,108,37.0990740740741
"233","01",17,"0","down",884.84,14,63.2028571428571
"234","01",17,"0","up",2166.18,87,24.8986206896552
"235","01",17,"1","down",942.49,15,62.8326666666667
"236","01",17,"1","up",1955.26,73,26.7843835616438
"237","01",17,"2","down",720.86,16,45.05375
"238","01",17,"2","up",2184.89,84,26.0105952380952
"239","01",17,"3","down",1062.01,25,42.4804
"240","01",17,"3","up",1926.25,91,21.1675824175824
"241","01",17,"4","down",370.16,15,24.6773333333333
"242","01",17,"4","up",2084.3,89,23.4191011235955
"243","01",17,"5","down",1073.22,14,76.6585714285714
"244","01",17,"5","up",1871.5,90,20.7944444444444
"245","01",17,"6","down",1170.77,18,65.0427777777778
"246","01",17,"6","up",2703.01,98,27.5817346938776
"247","01",18,"0","down",1262.19,19,66.431052631579
"248","01",18,"0","up",2304.4,100,23.044
"249","01",18,"1","down",597.71,16,37.356875
"250","01",18,"1","up",1851.72,75,24.6896
"251","01",18,"2","down",1960.99,23,85.2604347826087
"252","01",18,"2","up",2370.47,100,23.7047
"253","01",18,"3","down",1084.3,16,67.76875
"254","01",18,"3","up",2431.51,100,24.3151
"255","01",18,"4","down",876.33,20,43.8165
"256","01",18,"4","up",2344.09,100,23.4409
"257","01",18,"5","down",1034.1,13,79.5461538461538
"258","01",18,"5","up",2113.6,77,27.4493506493506
"259","01",18,"6","down",603.24,9,67.0266666666667
"260","01",18,"6","up",2417.39,90,26.8598888888889
"261","01",19,"0","down",590.53,10,59.053
"262","01",19,"0","up",3289.62,111,29.6362162162162
"263","01",19,"1","down",759.12,13,58.3938461538462
"264","01",19,"1","up",2943.34,90,32.7037777777778
"265","01",19,"2","down",373.79,15,24.9193333333333
"266","01",19,"2","up",3804.84,116,32.8003448275862
"267","01",19,"3","down",480.23,11,43.6572727272727
"268","01",19,"3","up",3901.13,109,35.7901834862385
"269","01",19,"4","down",826.34,13,63.5646153846154
"270","01",19,"4","up",3233.49,115,28.1173043478261
"271","01",19,"5","down",627.63,10,62.763
"272","01",19,"5","up",3065.31,96,31.9303125
"273","01",19,"6","down",585.04,17,34.4141176470588
"274","01",19,"6","up",3564.86,116,30.7315517241379
"275","01",20,"0","down",368.17,10,36.817
"276","01",20,"0","up",3797.18,128,29.66546875
"277","01",20,"1","down",565.04,11,51.3672727272727
"278","01",20,"1","up",3225.93,97,33.2570103092783
"279","01",20,"2","down",465.78,10,46.578
"280","01",20,"2","up",5312.9,140,37.9492857142857
"281","01",20,"3","down",568.98,16,35.56125
"282","01",20,"3","up",4468.82,136,32.8589705882353
"283","01",20,"4","down",827.43,17,48.6723529411765
"284","01",20,"4","up",4367.36,127,34.3886614173228
"285","01",20,"5","down",634.38,14,45.3128571428571
"286","01",20,"5","up",4100.12,105,39.0487619047619
"287","01",20,"6","down",589.46,14,42.1042857142857
"288","01",20,"6","up",3618.3,127,28.4905511811024
"289","01",21,"0","down",238.24,10,23.824
"290","01",21,"0","up",2288.36,123,18.6045528455285
"291","01",21,"1","down",538.05,14,38.4321428571429
"292","01",21,"1","up",3851.37,139,27.7076978417266
"293","01",21,"2","down",474.23,13,36.4792307692308
"294","01",21,"2","up",4974.58,164,30.3328048780488
"295","01",21,"3","down",707.73,15,47.182
"296","01",21,"3","up",5236.37,178,29.417808988764
"297","01",21,"4","down",504.21,13,38.7853846153846
"298","01",21,"4","up",4399.64,162,27.1582716049383
"299","01",21,"5","down",82.89,7,11.8414285714286
"300","01",21,"5","up",4029.99,136,29.6322794117647
"301","01",21,"6","down",137.74,6,22.9566666666667
"302","01",21,"6","up",2994.88,130,23.0375384615385
"303","01",22,"0","down",229.4,9,25.4888888888889
"304","01",22,"0","up",2132.3,129,16.5294573643411
"305","01",22,"1","down",375.85,11,34.1681818181818
"306","01",22,"1","up",2653.11,130,20.4085384615385
"307","01",22,"2","down",102.7,4,25.675
"308","01",22,"2","up",3154.12,165,19.1158787878788
"309","01",22,"3","down",513.51,15,34.234
"310","01",22,"3","up",2624.39,157,16.7158598726115
"311","01",22,"4","down",394.84,15,26.3226666666667
"312","01",22,"4","up",3683.32,162,22.7365432098765
"313","01",22,"5","down",420.99,9,46.7766666666667
"314","01",22,"5","up",2403.3,140,17.1664285714286
"315","01",22,"6","down",2.52,2,1.26
"316","01",22,"6","up",1950.67,122,15.9890983606557
"317","01",23,"0","down",293.96,8,36.745
"318","01",23,"0","up",1602.47,99,16.1865656565657
"319","01",23,"1","down",160.85,7,22.9785714285714
"320","01",23,"1","up",1447.59,108,13.4036111111111
"321","01",23,"2","down",120.65,8,15.08125
"322","01",23,"2","up",1744.96,130,13.4227692307692
"323","01",23,"3","down",167.88,6,27.98
"324","01",23,"3","up",1771.92,119,14.8900840336134
"325","01",23,"4","down",74.24,7,10.6057142857143
"326","01",23,"4","up",1524.32,109,13.9845871559633
"327","01",23,"5","down",102.31,6,17.0516666666667
"328","01",23,"5","up",1570.89,110,14.2808181818182
"329","01",23,"6","down",25.18,3,8.39333333333333
"330","01",23,"6","up",1366.73,101,13.5319801980198
"331","02",0,"0","down",21.12,1,21.12
"332","02",2,"6","down",16.18,1,16.18
"333","02",3,"2","down",2.41,1,2.41
"334","02",4,"2","up",19.63,2,9.815
"335","02",4,"6","down",24.78,1,24.78
"336","02",4,"6","up",5.44,1,5.44
"337","02",5,"2","down",25.67,2,12.835
