,floor,hour,direction,week,avgWait
581,9,2,down,weekend,8.593333333
582,9,2,up,weekend,40.78
583,9,3,down,weekend,2.72
584,9,4,down,weekend,8.815
585,9,5,down,weekend,14.12333333
586,9,6,down,weekend,17.66027027
587,9,6,up,weekend,2.74
588,9,7,down,weekend,16.7553125
589,9,8,down,weekend,21.58928571
590,9,8,up,weekend,34.64
591,9,9,down,weekend,16.61526316
592,9,9,up,weekend,57.07
593,9,10,down,weekend,17.43071429
594,9,10,up,weekend,38.09
595,9,11,down,weekend,18.01870968
596,9,11,up,weekend,25.7
597,9,12,down,weekend,20.3830303
598,9,13,down,weekend,20.04411765
599,9,14,down,weekend,19.44423077
600,9,14,up,weekend,9.52
601,9,15,down,weekend,16.51790698
602,9,15,up,weekend,16.845
603,9,16,down,weekend,15.91235294
604,9,17,down,weekend,18.61612903
605,9,17,up,weekend,91.29
606,9,18,down,weekend,14.9425
607,9,19,down,weekend,15.6525
608,9,20,down,weekend,20.432
609,9,21,down,weekend,10.91
610,9,21,up,weekend,40.81
611,9,22,down,weekend,15.54
612,9,23,down,weekend,17.34
613,9,23,up,weekend,13.69
614,10,0,down,weekend,39.46
615,10,1,down,weekend,17.7
616,10,2,down,weekend,9.88
617,10,5,down,weekend,18.57
618,10,6,down,weekend,17.21892857
619,10,6,up,weekend,9.965
620,10,7,down,weekend,18.375
621,10,7,up,weekend,17.665
622,10,8,down,weekend,14.3035
623,10,9,down,weekend,22.419
624,10,10,down,weekend,18.545
625,10,11,down,weekend,14.967
626,10,12,down,weekend,18.97642857
627,10,12,up,weekend,49.65
628,10,13,down,weekend,19.102
629,10,13,up,weekend,22.97
630,10,14,down,weekend,19.8316
631,10,14,up,weekend,13.44
632,10,15,down,weekend,16.45
633,10,16,down,weekend,18.019375
634,10,17,down,weekend,19.14515152
635,10,17,up,weekend,24.22
636,10,18,down,weekend,19.4
637,10,19,down,weekend,18.53733333
638,10,20,down,weekend,18.23428571
639,10,20,up,weekend,1.47
640,10,21,down,weekend,9.374545455
641,10,22,down,weekend,19.02368421
642,10,23,down,weekend,17.70647059
643,10,23,up,weekend,18.305
644,11,0,down,weekend,15.775
645,11,1,down,weekend,8.195
646,11,4,down,weekend,19.13
647,11,6,down,weekend,16.54866667
648,11,6,up,weekend,14.98
649,11,7,down,weekend,15.66961538
650,11,8,down,weekend,21.12111111
651,11,8,up,weekend,12.31
652,11,9,down,weekend,14.33916667
653,11,10,down,weekend,21.16470588
654,11,10,up,weekend,50.42
655,11,11,down,weekend,26.855
656,11,12,down,weekend,19.93068966
657,11,12,up,weekend,45.2
658,11,13,down,weekend,15.19227273
659,11,14,down,weekend,18.39190476
660,11,15,down,weekend,17.1052
661,11,16,down,weekend,18.0595
662,11,17,down,weekend,19.33
663,11,18,down,weekend,25.04357143
664,11,18,up,weekend,38.75
665,11,19,down,weekend,20.49
666,11,20,down,weekend,22.78
667,11,20,up,weekend,38.09
668,11,21,down,weekend,16.96777778
669,11,22,down,weekend,22.81285714
670,11,23,down,weekend,12.30411765
671,12,0,down,weekend,16.35
672,12,1,down,weekend,9.53
673,12,5,down,weekend,21.72
674,12,6,down,weekend,18.82307692
675,12,7,down,weekend,17.025
676,12,8,down,weekend,21.21392857
677,12,8,up,weekend,13.56
678,12,9,down,weekend,29.223
679,12,9,up,weekend,12.04
680,12,10,down,weekend,18.23461538
681,12,10,up,weekend,48.74
682,12,11,down,weekend,21.787
683,12,12,down,weekend,16.11363636
684,12,13,down,weekend,19.96846154
685,12,13,up,weekend,27.23
686,12,14,down,weekend,23.93947368
687,12,14,up,weekend,10.78
688,12,15,down,weekend,15.61666667
689,12,16,down,weekend,12.0325
690,12,17,down,weekend,22.80105263
691,12,18,down,weekend,16.68125
692,12,19,down,weekend,19.96363636
693,12,20,down,weekend,20.6325
694,12,21,down,weekend,11.14909091
695,12,22,down,weekend,15.72923077
696,12,23,down,weekend,14.26222222
697,13,0,down,weekend,17.56
698,13,0,up,weekend,9.52
699,13,1,down,weekend,12.2075
700,13,3,down,weekend,1.38
701,13,6,down,weekend,11.2525
702,13,7,down,weekend,16.955
703,13,7,up,weekend,16.93
704,13,8,down,weekend,23.40724138
705,13,8,up,weekend,14.78
706,13,9,down,weekend,17.31555556
707,13,10,down,weekend,30.37666667
708,13,10,up,weekend,21.77
709,13,11,down,weekend,12.78
710,13,12,down,weekend,24.42388889
711,13,12,up,weekend,22.81
712,13,13,down,weekend,16.755
713,13,14,down,weekend,14.98904762
714,13,14,up,weekend,31.36
715,13,15,down,weekend,20.63818182
716,13,16,down,weekend,23.07533333
717,13,17,down,weekend,18.0212
718,13,17,up,weekend,1.28
719,13,18,down,weekend,17.68583333
720,13,18,up,weekend,21.61
721,13,19,down,weekend,14.41428571
722,13,20,down,weekend,31.23875
723,13,20,up,weekend,40.77
724,13,21,down,weekend,30.20142857
725,13,22,down,weekend,23.0825
726,13,22,up,weekend,12.24
727,13,23,down,weekend,21.0775
728,13,23,up,weekend,36.71
729,14,0,down,weekend,8.865
730,14,1,down,weekend,19.81
731,14,2,down,weekend,16.32
732,14,2,up,weekend,14.94
733,14,3,down,weekend,1.37
734,14,4,down,weekend,1.44
735,14,5,down,weekend,23.95
736,14,6,down,weekend,20.18
737,14,6,up,weekend,19.04
738,14,7,down,weekend,23.86315789
739,14,7,up,weekend,6.79
740,14,8,down,weekend,20.23432432
741,14,8,up,weekend,1.36
742,14,9,down,weekend,20.10444444
743,14,10,down,weekend,19.02952381
744,14,10,up,weekend,9.53
745,14,11,down,weekend,25.465
746,14,11,up,weekend,32.57
747,14,12,down,weekend,23.65222222
748,14,12,up,weekend,19.23
749,14,13,down,weekend,16.34594595
750,14,14,down,weekend,19.29619048
751,14,14,up,weekend,34.495
752,14,15,down,weekend,21.17166667
753,14,16,down,weekend,23.844
754,14,17,down,weekend,25.81730769
755,14,18,down,weekend,28.04352941
756,14,19,down,weekend,20.33571429
757,14,19,up,weekend,13.34
758,14,20,down,weekend,19.33
759,14,21,down,weekend,13.42
760,14,21,up,weekend,1.34
761,14,22,down,weekend,14.75416667
762,14,23,down,weekend,28.69333333
763,15,0,down,weekend,13.496
764,15,1,down,weekend,10.136
765,15,2,down,weekend,13.58
766,15,3,down,weekend,25.74
767,15,6,down,weekend,18.248
768,15,7,down,weekend,25.214
769,15,8,down,weekend,18.44758621
770,15,9,down,weekend,28.87875
771,15,10,down,weekend,20.86538462
772,15,11,down,weekend,22.24857143
773,15,12,down,weekend,25.31176471
774,15,13,down,weekend,21.68178571
775,15,14,down,weekend,23.9888
776,15,15,down,weekend,26.5545
777,15,16,down,weekend,22.64083333
778,15,17,down,weekend,30.112
779,15,18,down,weekend,22.00904762
780,15,19,down,weekend,16.23894737
781,15,20,down,weekend,18.53529412
782,15,21,down,weekend,10.54461538
783,15,22,down,weekend,26.35857143
784,15,23,down,weekend,19.0925
